species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Streptopelia turtur,Galicia,Terra Chá--A Espiñeira,2017-06-24,6,43.2553,-7.557637,1.0
Streptopelia turtur,Cataluña,Talamanca [411/621],2017-08-16,8,41.738575,1.934638,2.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Remolar-Filipines,2017-06-04,6,41.281662,2.06485,1.0
Streptopelia turtur,Galicia,"Suigrexa Benquerencia Barreiros, ES (43,558, -7,204)",2017-04-23,4,43.557865,-7.203563,1.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-05-08,5,36.672825,-4.456029,3.0
Streptopelia turtur,Andalucía,"Las Campiñuelas, Vélez-Málaga",2017-09-16,9,36.76536,-4.084816,5.0
Streptopelia turtur,Castilla y León,Cipérez--Pueblo y Río Valdeguilera,2017-08-19,8,40.96087,-6.270574,1.0
Streptopelia turtur,Canarias,Sendero monte del agua,2017-04-11,4,28.32922,-16.80891,0.0
Streptopelia turtur,Galicia,"Nai - Monte Acevedo , Paradela, Galicia, ES (42,742, -7,606)",2017-05-17,5,42.742115,-7.60553,1.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-09-05,9,36.246727,-5.836309,1.0
Streptopelia turtur,Andalucía,Campo de Golf de Montenmedio,2017-09-05,9,36.24138,-5.906031,1.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),2017-05-13,5,41.30586,2.120254,1.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Remolar-Filipines,2017-05-21,5,41.281662,2.06485,3.0
Streptopelia turtur,Andalucía,Torrecampo. Río Navalengua bajo,2017-04-23,4,38.469917,-4.588146,6.0
Streptopelia turtur,Navarra Comunidad Foral de,Embalse de Las Cañas RN,2017-05-06,5,42.48343,-2.402744,1.0
Streptopelia turtur,Navarra Comunidad Foral de,"Ablitas--Peñadil, Montecillo y Monterrey ZEC",2017-05-14,5,41.93355,-1.568058,4.0
Streptopelia turtur,Andalucía,Sierra Maria-Los Vélez,2017-07-08,7,37.77192,-2.057496,1.0
Streptopelia turtur,Castilla y León,Renedo de Esgueva--Páramo,2017-06-02,6,41.635113,-4.602378,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-07-10,7,36.238476,-5.788976,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-07,9,36.238476,-5.788976,3.0
Streptopelia turtur,Andalucía,Embalse de Carboneras (arroyo Navaluenga),2017-09-10,9,38.439163,-4.528798,2.0
Streptopelia turtur,Andalucía,Embalse de Carboneras (arroyo Navaluenga),2017-08-18,8,38.439163,-4.528798,1.0
Streptopelia turtur,Galicia,Ribadeo--Meirengos,2017-05-02,5,43.552353,-7.116799,1.0
Streptopelia turtur,Madrid Comunidad de,Monte de El Pardo--Cerro Marmota,2017-05-14,5,40.60781,-3.80753,3.0
Streptopelia turtur,Madrid Comunidad de,Monte de El Pardo--Cerro Marmota,2017-07-22,7,40.60781,-3.80753,3.0
Streptopelia turtur,Galicia,Oímbra--O Escambrón,2017-05-14,5,41.863396,-7.519292,0.0
Streptopelia turtur,Cataluña,Garraf,2017-07-04,7,41.239784,1.863055,0.0
Streptopelia turtur,Galicia,"Vilarmide, Couceiro (Muxía)",2017-04-16,4,43.043785,-9.177793,1.0
Streptopelia turtur,Castilla y León,Hoces del Río Riaza PNat--Area General,2017-05-27,5,41.544697,-3.596191,0.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-07-28,7,36.238476,-5.788976,3.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-08-29,8,36.246727,-5.836309,20.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-07-31,7,36.246727,-5.836309,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-07-10,7,36.238476,-5.788976,4.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-17,9,36.238476,-5.788976,5.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-15,9,36.238476,-5.788976,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-10,9,36.238476,-5.788976,6.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-04,9,36.238476,-5.788976,1.0
Streptopelia turtur,Madrid Comunidad de,Monte de El Pardo--Cerro Marmota,2017-07-11,7,40.60781,-3.80753,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-08-08,8,36.238476,-5.788976,3.0
Streptopelia turtur,Madrid Comunidad de,Monte de El Pardo--Cerro Marmota,2017-07-01,7,40.60781,-3.80753,1.0
Streptopelia turtur,Asturias Principado de,Ría de Villaviciosa RNat--Porreo de Sebrayu,2017-04-24,4,43.50935,-5.391217,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-08-30,8,36.238476,-5.788976,5.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-08-09,8,36.246727,-5.836309,4.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-08-05,8,36.238476,-5.788976,6.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-12,9,36.238476,-5.788976,10.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-08-23,8,39.62096,-0.256934,3.0
Streptopelia turtur,Madrid Comunidad de,Monte de El Pardo--Cerro Marmota,2017-07-09,7,40.60781,-3.80753,2.0
Streptopelia turtur,Madrid Comunidad de,Monte de El Pardo--Cerro Marmota,2017-07-28,7,40.60781,-3.80753,4.0
Streptopelia turtur,Canarias,Pajonales--El Juncal,2017-06-08,6,27.951714,-15.65189,1.0
Streptopelia turtur,Canarias,Spain - Gran Canaria - San Bartolom� de Tirajana,2017-06-09,6,27.909197,-15.636567,4.0
Streptopelia turtur,Canarias,Punta de Teno,2017-06-05,6,28.341866,-16.923822,1.0
Streptopelia turtur,Asturias Principado de,RNat Villaviciosa--Observatorio de aves de Salín,2017-05-16,5,43.48776,-5.431633,1.0
Streptopelia turtur,Cataluña,Vall de Rials,2017-05-03,5,41.497368,2.305166,1.0
Streptopelia turtur,Madrid Comunidad de,Madrid--Parque Forestal Valdebebas,2017-09-17,9,40.49086,-3.632569,1.0
Streptopelia turtur,Valenciana Comunidad,Clot de Galvany--Charca Anátidas,2017-07-21,7,38.242336,-0.526872,1.0
Streptopelia turtur,Canarias,Pajonales--El Juncal,2017-06-10,6,27.951714,-15.65189,1.0
Streptopelia turtur,Canarias,La Oliva--pueblo,2017-06-13,6,28.61119,-13.92756,1.0
Streptopelia turtur,Canarias,Spain - Tenerife - El Palmar,2017-06-05,6,28.342,-16.857,1.0
Streptopelia turtur,Canarias,Betancuria,2017-06-11,6,28.424374,-14.056999,1.0
Streptopelia turtur,Illes Baleares,Prat de son Bou,2017-06-30,6,39.901474,4.071336,2.0
Streptopelia turtur,Asturias Principado de,Carbayera de Lleorio,2017-04-26,4,43.496517,-5.678677,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat -- Área General,2017-08-30,8,39.3337,-0.3225,2.0
Streptopelia turtur,País Vasco,Txingudi--General,2017-09-12,9,43.353317,-1.790128,2.0
Streptopelia turtur,Canarias,Spain - Tenerife - San Crist�bal de La Laguna,2017-06-06,6,28.537,-16.358,1.0
Streptopelia turtur,Cataluña,bei Renau,2017-07-02,7,41.21705,1.319411,2.0
Streptopelia turtur,Aragón,Luján,2017-06-27,6,42.375374,0.25128,2.0
Streptopelia turtur,Murcia Región de,"Río Mula, Paso Río Puente, Bullas",2017-06-17,6,38.03143,-1.65495,2.0
Streptopelia turtur,Aragón,Luján,2017-06-29,6,42.375374,0.25128,3.0
Streptopelia turtur,Cataluña,"P.N.S.C//D: Turó d'en Cors-Turó d'en Llevallol-Coll de Can Cuiàs-Can Llevallol-Collet de l'Espinagosa-Vallvidrera(T)-BV-1468,Km.11.",2017-05-15,5,41.408504,2.096682,1.0
Streptopelia turtur,Murcia Región de,"Cantera abandonada-Río Quipar, Cehegín",2017-05-20,5,38.13874,-1.65429,1.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-06,5,41.831585,-7.408991,1.0
Streptopelia turtur,Galicia,"Campiña de Vilarello, Enxames, Arzádigos",2017-05-06,5,41.865894,-7.337811,4.0
Streptopelia turtur,Galicia,"Campiña de Vilarello, Enxames, Arzádigos",2017-05-06,5,41.865894,-7.337811,1.0
Streptopelia turtur,Cataluña,"P.N.S.C//D: R.N.P.LR-CB-Serra del Ginestar(T)-Coll de Can Pascual-la Feixera-Mas Pins-Can Mallol-Coll de Can Mallol-BV-1468,Km.8.",2017-05-24,5,41.41732,2.072627,1.0
Streptopelia turtur,Extremadura,"Palacio Quemado (Atlas 2017, QC3080, 1/2)",2017-04-16,4,38.661274,-6.283132,1.0
Streptopelia turtur,Cataluña,PNSC//: Coll de Masbernat-Ärea de Can Coll-Torrent de Can Coll-F,2017-04-25,4,41.471825,2.13173,1.0
Streptopelia turtur,Murcia Región de,Sierra del Serral,2017-05-01,5,38.512535,-1.097388,3.0
Streptopelia turtur,Aragón,Luján,2017-06-28,6,42.375374,0.25128,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Ablitas--Área General,2017-05-01,5,41.97353,-1.635847,0.0
Streptopelia turtur,Murcia Región de,Sierra del Serral,2017-06-04,6,38.512535,-1.097388,4.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-09,9,36.238476,-5.788976,0.0
Streptopelia turtur,Castilla y León,San Muñoz--Río Huebra,2017-08-08,8,40.78334,-6.131575,1.0
Streptopelia turtur,Castilla y León,San Muñoz--Río Huebra,2017-08-10,8,40.78334,-6.131575,1.0
Streptopelia turtur,Extremadura,Monfragüe PN--General (use specific hotspot if possible),2017-06-10,6,39.828617,-6.002726,0.0
Streptopelia turtur,Extremadura,Obando,2017-05-06,5,39.112213,-5.495224,2.0
Streptopelia turtur,Andalucía,Brazo del Este--Área General,2017-05-01,5,37.11598,-6.037674,4.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-16,9,36.238476,-5.788976,0.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-06-14,6,39.62096,-0.256934,1.0
Streptopelia turtur,Andalucía,"Algeciras--Observatorio de Algarrobo, Cádiz Condado (US), Municipio, Andalucía, ES",2017-09-16,9,36.09023,-5.483944,0.0
Streptopelia turtur,Aragón,Aler: Mas Pitroig,2017-08-24,8,42.10396,0.413157,3.0
Streptopelia turtur,Aragón,Aler: caseta cazadores,2017-08-23,8,42.106453,0.422266,1.0
Streptopelia turtur,Aragón,Aler: Mas Pitroig,2017-08-29,8,42.10396,0.413157,2.0
Streptopelia turtur,Madrid Comunidad de,"Cuenca Alta Manzanares PNat--Aryo. Samburiel, emb. Santillana",2017-04-11,4,40.718803,-3.870031,2.0
Streptopelia turtur,Castilla-La Mancha,Sierra del Relumbrar,2017-04-19,4,38.53656,-2.705778,1.0
Streptopelia turtur,Castilla-La Mancha,La Herrera,2017-06-24,6,38.9631,-2.12594,5.0
Streptopelia turtur,Castilla y León,Lagunas de Villafáfila RNat--Área General,2017-05-27,5,41.840794,-5.594144,0.0
Streptopelia turtur,Castilla y León,Embalse de Santa Teresa--Area general (use specific hotspot if it is possible),2017-09-03,9,40.59233,-5.575431,0.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-09-15,9,36.246727,-5.836309,0.0
Streptopelia turtur,Andalucía,"Huerta Bernedo, estación de anillamiento cientifico",2017-06-24,6,37.6739,-4.414514,0.0
Streptopelia turtur,Castilla-La Mancha,Barrax,2017-06-25,6,39.045097,-2.201042,8.0
Streptopelia turtur,Murcia Región de,"37,888x-1,274 - 7/8/2017 21:30",2017-08-07,8,37.887516,-1.274373,6.0
Streptopelia turtur,Castilla y León,Villavante--Pueblo y alrededores,2017-06-12,6,42.461983,-5.835846,1.0
Streptopelia turtur,Cataluña,Aiguamolls de Molins de Rei,2017-08-06,8,41.396,2.021248,1.0
Streptopelia turtur,Cataluña,Aiguamolls de Molins de Rei,2017-07-30,7,41.396,2.021248,1.0
Streptopelia turtur,Galicia,Baralla--Camporredondo,2017-04-22,4,42.962128,-7.223319,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-10,9,36.238476,-5.788976,0.0
Streptopelia turtur,Castilla y León,"Turienzo de los Caballeros, León",2017-08-21,8,42.449543,-6.26509,0.0
Streptopelia turtur,Andalucía,Albox Rambla de Meana,2017-09-09,9,37.400898,-2.160289,1.0
Streptopelia turtur,Andalucía,"Huerta Bernedo, estación de anillamiento cientifico",2017-07-01,7,37.6739,-4.414514,0.0
Streptopelia turtur,Andalucía,"Huerta Bernedo, estación de anillamiento cientifico",2017-05-01,5,37.6739,-4.414514,0.0
Streptopelia turtur,Cataluña,P.N.S.C//D: Serra de la Ventosa(T)-Can Fermí-Sant Iscle de les Feixes-Torre Bertran-Cementiri de Collserola(T)-Torrent de Sant Iscle-Torrent del Cargol(T)-Crta. del Cementiri de Collserola(T).,2017-04-24,4,41.462994,2.155798,1.0
Streptopelia turtur,Murcia Región de,Lagunas Eloy Pérez-EDAR Cabezo Beaza,2017-04-27,4,37.63745,-0.94915,1.0
Streptopelia turtur,Extremadura,Monfragüe PN--General (use specific hotspot if possible),2017-05-08,5,39.828617,-6.002726,1.0
Streptopelia turtur,Castilla y León,Embalse de las Cogotas,2017-08-19,8,40.70071,-4.688892,1.0
Streptopelia turtur,Castilla-La Mancha,La Molata y los Batanes,2017-05-16,5,38.640495,-2.466431,1.0
Streptopelia turtur,Aragón,South of Quinta del Ebro,2017-04-28,4,41.365936,-0.523405,1.0
Streptopelia turtur,Galicia,Palas de Rei to Ribadiso,2017-05-19,5,42.914932,-8.032258,0.0
Streptopelia turtur,Andalucía,La Alcaidesa,2017-07-20,7,36.246284,-5.297058,1.0
Streptopelia turtur,Castilla y León,Gomecello--Centro de Tratamiento de Residuos,2017-09-22,9,41.013817,-5.534658,1.0
Streptopelia turtur,Cataluña,Timoneda d'Alfés,2017-06-03,6,41.548283,0.651359,1.0
Streptopelia turtur,Aragón,Aler-Barranco Sarrón,2017-08-25,8,42.124203,0.400754,3.0
Streptopelia turtur,Extremadura,Monfragüe PN--General (use specific hotspot if possible),2017-07-08,7,39.828617,-6.002726,3.0
Streptopelia turtur,Canarias,Fuerteventura (reserva SEO),2017-04-15,4,28.410616,-13.962847,0.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Area general,2017-04-26,4,40.688366,0.82685,1.0
Streptopelia turtur,Cataluña,Sant Celoni--Bassa de les Llobateres i Riu Tordera,2017-06-02,6,41.727573,2.595091,2.0
Streptopelia turtur,Andalucía,Trebujena,2017-05-08,5,36.874313,-6.187985,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-05-07,5,36.238476,-5.788976,1.0
Streptopelia turtur,Castilla y León,La Moraña--Ctra. Las Berlanas - Zorita,2017-08-10,8,40.784763,-4.712864,1.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Remolar-Filipines,2017-10-15,10,41.281662,2.06485,1.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-06,5,41.831585,-7.408991,2.0
Streptopelia turtur,Andalucía,Río Guadalquivir--Palma del Río,2017-10-30,10,37.717525,-5.288473,6.0
Streptopelia turtur,Aragón,Embalse de San Salvador,2017-08-17,8,41.78885,0.215671,1.0
Streptopelia turtur,Castilla y León,Lago de Sanabria PNat--Área General,2017-10-26,10,42.124966,-6.71668,1.0
Streptopelia turtur,Extremadura,Malpartida de Cáceres--La Raposera,2017-06-10,6,39.43281,-6.539655,0.0
Streptopelia turtur,Castilla y León,Milagros,2017-07-29,7,41.567425,-3.682651,3.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-08-08,8,42.383644,-3.503598,3.0
Streptopelia turtur,Extremadura,Embalse de Arrocampo--General (use specific hotspot if possible),2017-05-13,5,39.82623,-5.691591,0.0
Streptopelia turtur,Andalucía,"Huerta Bernedo, estación de anillamiento cientifico",2017-05-20,5,37.6739,-4.414514,0.0
Streptopelia turtur,Andalucía,"Huerta Bernedo, estación de anillamiento cientifico",2017-04-23,4,37.6739,-4.414514,0.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-13,9,36.238476,-5.788976,2.0
Streptopelia turtur,Galicia,Vigo--Xunqueira do Lagares,2017-10-21,10,42.200672,-8.775565,6.0
Streptopelia turtur,Andalucía,Zapata,2017-10-21,10,36.696373,-4.515916,10.0
Streptopelia turtur,Andalucía,Charca de Suárez—Motril,2017-04-16,4,36.72478,-3.540816,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Tajonar,2017-04-22,4,42.755424,-1.595131,0.0
Streptopelia turtur,Extremadura,Huélaga--El Carrascal (regadíos),2017-10-15,10,40.078156,-6.60786,1.0
Streptopelia turtur,Andalucía,Las campiñuelas y laguna de Soliva área general,2017-10-15,10,36.72344,-4.495986,1.0
Streptopelia turtur,Murcia Región de,Lagunas Eloy Pérez-EDAR Cabezo Beaza,2017-05-23,5,37.63745,-0.94915,4.0
Streptopelia turtur,Murcia Región de,Lagunas Eloy Pérez-EDAR Cabezo Beaza,2017-07-26,7,37.63745,-0.94915,61.0
Streptopelia turtur,Extremadura,Cornalvo - La Navilla,2017-07-09,7,39.10101,-6.215515,3.0
Streptopelia turtur,Andalucía,"Arroyo Comendador, Pizarra",2017-10-11,10,36.730686,-4.673728,2.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),2017-09-16,9,41.30586,2.120254,1.0
Streptopelia turtur,Cataluña,Aiguamolls de l'Empordà PNat--Estany de Vilaüt,2017-09-03,9,42.28854,3.109986,1.0
Streptopelia turtur,Galicia,Río Pequeno--Tramo Feces de arriba-Feces de abaixo,2017-05-06,5,41.849575,-7.381423,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-11-06,11,36.238476,-5.788976,1.0
Streptopelia turtur,Castilla-La Mancha,Alique--Arroyo del Cañizar y pueblo,2017-07-06,7,40.584663,-2.644988,2.0
Streptopelia turtur,Andalucía,Parque El Torrejón:,2017-10-04,10,36.16714,-5.444597,1.0
Streptopelia turtur,Castilla-La Mancha,Alique--Arroyo del Cañizar y pueblo,2017-07-26,7,40.584663,-2.644988,2.0
Streptopelia turtur,Andalucía,Rambla de Meana,2017-10-01,10,37.40492,-2.170272,1.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-06,5,41.831585,-7.408991,1.0
Streptopelia turtur,Cataluña,Collserola PNat--Can Ferriol,2017-09-11,9,41.400375,2.06035,1.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-09-29,9,36.672825,-4.456029,2.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-09-28,9,36.672825,-4.456029,1.0
Streptopelia turtur,Illes Baleares,"16 Camino Moli Nou de Son Colomar, Illes Balears, ES (39,563, 2,49)",2017-09-09,9,39.562534,2.489804,3.0
Streptopelia turtur,Andalucía,Aeropuerto de Málaga,2017-07-08,7,36.6734,-4.4971,2.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-08-19,8,42.074646,-3.988087,3.0
Streptopelia turtur,Castilla y León,Villalonquéjar,2017-08-01,8,42.360447,-3.777516,1.0
Streptopelia turtur,Andalucía,Río Guadalquivir--Palma del Río,2017-10-26,10,37.717525,-5.288473,6.0
Streptopelia turtur,Galicia,Sarria to Portomarin,2017-05-17,5,42.797367,-7.546315,0.0
Streptopelia turtur,Galicia,Samos to Sarria,2017-05-16,5,42.75487,-7.381818,0.0
Streptopelia turtur,Galicia,Monforte de Lemos,2017-08-10,8,42.519814,-7.516349,0.0
Streptopelia turtur,Extremadura,Embalse de Morantes,2017-09-24,9,39.045918,-6.681962,0.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-09-21,9,43.34896,-1.792598,1.0
Streptopelia turtur,Castilla y León,"Barruecopardo ES-Castilla y León (41,0700,-6,6584)",2017-09-24,9,41.06999,-6.65836,2.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Area general,2017-07-21,7,40.688366,0.82685,1.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-09-16,9,42.074646,-3.988087,2.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-08-27,8,42.074646,-3.988087,4.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-07-30,7,42.383644,-3.503598,3.0
Streptopelia turtur,Castilla y León,"Monte el sierro Astorga, Castilla y León, ES (42,461, -6,054)",2017-05-05,5,42.461163,-6.05368,1.0
Streptopelia turtur,Castilla-La Mancha,Tablas de Daimiel PN--Area general (Intentar usar Hot spot más específicos),2017-09-22,9,39.15481,-3.69544,3.0
Streptopelia turtur,Aragón,Sierra de Luna (Zaragoza),2017-09-18,9,42.047783,-0.909954,2.0
Streptopelia turtur,Murcia Región de,"Rambla de las Monjas, La Alcayna",2017-10-24,10,38.084515,-1.150453,2.0
Streptopelia turtur,Murcia Región de,Murcia--El Reguerón-Carril Alonsos,2017-07-03,7,37.950592,-1.132923,6.0
Streptopelia turtur,Murcia Región de,Corvera Ramblas,2017-07-06,7,37.840714,-1.133321,1.0
Streptopelia turtur,Castilla y León,Dehesa de peñalba,2017-10-21,10,41.6105,-4.481134,4.0
Streptopelia turtur,Navarra Comunidad Foral de,"Ablitas--Peñadil, Montecillo y Monterrey ZEC",2017-04-23,4,41.93355,-1.568058,2.0
Streptopelia turtur,Castilla-La Mancha,Alique--Arroyo del Cañizar y pueblo,2017-08-22,8,40.584663,-2.644988,1.0
Streptopelia turtur,Andalucía,Torcal de Antequera--Área General,2017-09-16,9,36.952328,-4.544746,3.0
Streptopelia turtur,Ceuta,"Ceuta, ES (35,911, -5,368)",2017-12-21,12,35.911297,-5.367735,2.0
Streptopelia turtur,Andalucía,Entorno al Pico Juan Pérez y Lomas de Chaperas,2017-09-17,9,36.82054,-4.980555,3.0
Streptopelia turtur,Canarias,Vega de Rio Palmas,2017-04-17,4,28.393175,-14.085288,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Bardenas Reales PNat--Landazuría,2017-09-17,9,42.254128,-1.575098,1.0
Streptopelia turtur,Andalucía,Playa de Montijo,2017-09-07,9,36.760757,-6.409168,2.0
Streptopelia turtur,Cataluña,Burnt Area Talamanca,2017-08-18,8,41.737335,1.937995,5.0
Streptopelia turtur,Andalucía,"108 Camino de Torrox, Vélez-Málaga, Andalucía, ES (36,764, -4,082)",2017-09-16,9,36.764404,-4.081507,5.0
Streptopelia turtur,Cataluña,Secà de Bellmunt RN2000--Sector central,2017-08-20,8,41.78149,0.964973,2.0
Streptopelia turtur,Murcia Región de,Lagunas de Campotejar ZEPA,2017-09-15,9,38.113304,-1.221478,6.0
Streptopelia turtur,Andalucía,Río Guadalquivir--Palma del Río,2017-10-13,10,37.717525,-5.288473,14.0
Streptopelia turtur,Illes Baleares,Son Bou Marshes,2017-09-14,9,39.910805,4.064739,5.0
Streptopelia turtur,País Vasco,Donostia--Ulia,2017-10-15,10,43.330914,-1.956694,4.0
Streptopelia turtur,Andalucía,laguna de ojuelos,2017-09-12,9,37.31033,-5.276538,6.0
Streptopelia turtur,Andalucía,Observatorio de Cazalla,2017-09-12,9,36.032997,-5.577283,15.0
Streptopelia turtur,Illes Baleares,Mestral Appartments Santo Tómas,2017-09-12,9,39.91596,4.041439,35.0
